report_start,report_end,ad_name,广告投放,成效,成效指标,单次成效费用,account,impressions,spend,ctr,custom_derived_metrics:334261784830934,installs,单次应用安装费用 (USD),subscriptions,单次订阅费用 (USD),purchases,单次购物费用 (USD),roas,基于展示次数的 3 秒视频播放率,video_completions,视频平均播放时长,结果（初始）,成效（初始）指标
2025-12-01,2026-08-31,20260810_growme_EN_9x16_FX-SelfGrowth_ZT-SelfImprovement_LVL1-Poster_RS-P1X1R3C3_pingme_WPL,inactive,4.0,actions:mobile_app_install,13.1775,260814_INSTALL_ios_vid_Growme_US_0807highvalue_joy,2043,52.71,11.649535,0.01659751,4.0,13.1775,1.0,52.71,,,,42.87812,26.0,7,,
2025-12-01,2026-08-31,20260813_GrowMe_EN_9x16_FX-SelfGrowth_ZT-SelfImprovement-smart1_RS-P3X1R1C3_fj,inactive,8.0,actions:mobile_app_install,6.05375,260814_INSTALL_ios_vid_Growme_US_0807highvalue_joy,4792,48.43,32.199499,0.00510204,8.0,6.05375,,,,,,65.358932,487.0,13,,
2025-12-01,2026-08-31,20260812_growme_EN_9x16_FX-Readers_ZT-BookReading-list1_RS-P1X1R3C3_gy,inactive,69.0,actions:mobile_app_install,1.6042029,260814_INSTALL_ios_vid_Growme_US_0807highvalue_joy,6029,110.69,4.97595,0.23549488,69.0,1.604203,1.0,110.69,,,,40.620335,260.0,6,,
2025-12-01,2026-08-31,20260812_growme_EN_9x16_FX-SelfGrowth _ZT-Growth-lazy_RS-P1X1R3C3_gy,inactive,44.0,actions:mobile_app_install,3.37909091,260814_INSTALL_ios_vid_Growme_US_0807highvalue_joy,6009,148.68,2.413047,0.33333333,44.0,3.379091,2.0,74.34,,,,39.424197,206.0,6,,
2025-12-01,2026-08-31,20260812_growme_EN_9x16_FX-women_ZT-SelfImprovement_RS-P1X1R3C3_wxx,inactive,72.0,actions:mobile_app_install,2.18319444,260814_INSTALL_ios_vid_Growme_US_0807highvalue_joy,4877,157.19,4.162395,0.35643564,72.0,2.183194,,,,,,55.382407,218.0,10,,
2025-12-01,2026-08-31,20260811_growme_EN_9x16_FX-SelfGrowth _ZT-Growth-read_RS-P1X1R3C3_gy,inactive,9.0,actions:mobile_app_install,5.97222222,260814_INSTALL_ios_vid_Growme_US_0807highvalue_joy,3082,53.75,4.996755,0.06,9.0,5.972222,,,,,,39.227774,180.0,5,,
2025-12-01,2026-08-31,20260811_growme_EN_9x16_FX-SelfGrowth _ZT-Growth-listen_RS-P1X1R3C3_gy,inactive,5.0,actions:mobile_app_install,8.298,260814_INSTALL_ios_vid_Growme_US_0807highvalue_joy,4522,41.49,36.886333,0.00296033,5.0,8.298,,,,,,86.289253,1409.0,12,,
2025-12-01,2026-08-31,20260811_GrowMe_EN_9x16_FX-SelfGrowth_ZT-SelfImprovement-level_RS-P3X1R1C3_fj,inactive,16.0,actions:mobile_app_install,4.336875,260814_INSTALL_ios_vid_Growme_US_0807highvalue_joy,3032,69.39,6.695251,0.08,16.0,4.336875,,,,,,35.653034,171.0,8,,
2025-12-01,2026-08-31,20260811_GrowMe_EN_9x16_FX-SelfGrowth_ZT-SelfImprovement-high_RS-P3X1R1C3_fj,inactive,43.0,actions:mobile_app_install,1.70674419,260814_INSTALL_ios_vid_Growme_US_0807highvalue_joy,5228,73.39,8.645754,0.09429825,43.0,1.706744,,,,,,31.943382,462.0,6,,
2025-12-01,2026-08-31,20260810_GrowMe_EN_9x16_FX-Women_ZT-WomenEmpowerment_RS-P3X1R1C3_fj,not_delivering,1.0,actions:mobile_app_install,1.21,260814_INSTALL_ios_vid_Growme_US_0807highvalue_joy,358,1.21,46.927374,0.00595238,1.0,1.21,,,,,,95.810056,46.0,23,,
2025-12-01,2026-08-31,20260814_GrowMe_EN_9x16_FX-SelfGrowth_ZT-SelfImprovement-3things_RS-P3X1R1C3_fj,inactive,23.0,actions:mobile_app_install,6.70130435,260814_INSTALL_ios_vid_Growme_US_0807highvalue_joy,5332,154.13,16.804201,0.02564103,23.0,6.701304,2.0,77.065,,,,63.203301,286.0,15,,
2025-12-01,2026-08-31,20260810_growme_EN_9x16_FX-SelfGrowth _ZT-Growth-friend_RS-P1X1R3C3_gy,inactive,15.0,actions:mobile_app_install,6.348,260814_INSTALL_ios_vid_Growme_US_0807highvalue_joy,3909,95.22,9.695574,0.03968254,15.0,6.348,,,,,,52.596572,348.0,7,,
2025-12-01,2026-08-31,20260814_growme_EN_9x16_FX-SelfGrowth _ZT-Growth-speak_RS-P1X1R3C3_gy,not_delivering,6.0,actions:mobile_app_install,5.93333333,260814_INSTALL_ios_vid_Growme_US_0807highvalue_joy,1612,35.6,11.600496,0.03191489,6.0,5.933333,,,,,,46.650124,72.0,8,,
2025-12-01,2026-08-31,20260810_growme_EN_9x16_FX-SelfGrowth_ZT-Growth_LVL1-Interview_RS-P1X1R3C3_pingme_SZH,inactive,9.0,actions:mobile_app_install,10.30888889,260814_INSTALL_ios_vid_Growme_US_0807highvalue_joy,5805,92.78,26.063738,0.00591716,9.0,10.308889,,,,,,71.042205,931.0,13,,
2025-12-01,2026-08-31,20260810_growme_EN_9x16_FX-EnglishLearners_ZT-Learning_LVL1-Chat log_RS-P1X1R3C3_pingme_ZYL,active,,,,260828_INSTALL_ios_vid_Growme_US_0824week_joy,32,0.12,15.625,0.0,,,,,,,,21.875,1.0,3,,
