report_start,report_end,ad_name,广告投放,成效,成效指标,单次成效费用,account,impressions,spend,ctr,custom_derived_metrics:334261784830934,installs,单次应用安装费用 (USD),subscriptions,单次订阅费用 (USD),purchases,单次购物费用 (USD),roas,基于展示次数的 3 秒视频播放率,video_completions,视频平均播放时长,结果（初始）,成效（初始）指标
2025-12-01,2026-08-31,20260825_growme_EN_9x16_FX-Selfgrowth _ZT-Growth-book_RS-P1X1R3C3_gy,active,,,,260828_INSTALL_ios_vid_Growme_US_0824week_joy,60,0.62,10.0,0.0,,,,,,,,63.333333,5.0,12,,
2025-12-01,2026-08-31,20260825_growme_EN_9x16_FX-SelfGrowth_ZT-Communication2_RS-P1X1R3C3_wxx,inactive,14.0,actions:mobile_app_install,2.60071429,260828_INSTALL_ios_vid_Growme_US_0824week_joy,6846,36.41,1.679813,0.17721519,14.0,2.600714,,,,,,22.421852,69.0,11,,
2025-12-01,2026-08-31,20260825_growme_EN_9x16_FX-SelfGrowth_ZT-Communication_RS-P1X1R3C3_wxx,active,,,,260828_INSTALL_ios_vid_Growme_US_0824week_joy,186,3.17,5.376344,0.0,,,,,,,,45.698925,8.0,8,,
2025-12-01,2026-08-31,20260826_growme_EN_9x16_FX-SelfGrowth_ZT-growth-level_RS-P1X1R3C3_wxx,inactive,26.0,actions:mobile_app_install,2.11230769,260828_INSTALL_ios_vid_Growme_US_0824week_joy,7238,54.92,2.500691,0.15662651,26.0,2.112308,1.0,54.92,,,,21.110804,37.0,4,,
2025-12-01,2026-08-31,20260826_GrowMe_EN_9x16_FX-SelfGrowth_ZT-books_RS-P3X1R1C3_fj,active,1.0,actions:mobile_app_install,0.58,260828_INSTALL_ios_vid_Growme_US_0824week_joy,235,0.58,41.702128,0.00980392,1.0,0.58,,,,,,89.361702,29.0,25,,
2025-12-01,2026-08-31,20260826_growme_EN_9x16_FX-SelfGrowth_ZT-Communication-run_RS-P1X1R3C3_wxx,active,5.0,actions:mobile_app_install,0.84,260828_INSTALL_ios_vid_Growme_US_0824week_joy,575,4.2,21.565217,0.04,5.0,0.84,,,,,,65.391304,34.0,13,,
2025-12-01,2026-08-31,20260826_GrowMe_EN_9x16_FX-SelfGrowth_ZT-vs_RS-P3X1R1C3_fj,active,2.0,actions:mobile_app_install,0.185,260828_INSTALL_ios_vid_Growme_US_0824week_joy,142,0.37,33.098592,0.03703704,2.0,0.185,,,,,,83.802817,21.0,25,,
2025-12-01,2026-08-31,20260826_growme_EN_9x16_FX-Selfgrowth _ZT-Growth-lazy_RS-P1X1R3C3_gy,active,,,,260828_INSTALL_ios_vid_Growme_US_0824week_joy,16,0.06,37.5,0.0,,,,,,,,81.25,5.0,16,,
2025-12-01,2026-08-31,20260826_growme_EN_9x16_FX-Selfgrowth _ZT-Growth-guoshanche_RS-P1X1R3C3_gy,active,,,,260828_INSTALL_ios_vid_Growme_US_0824week_joy,13,0.06,7.692308,0.0,,,,,,,,30.769231,,6,,
2025-12-01,2026-08-31,20260827_growme_EN_9x16_FX-Selfgrowth _ZT-Growth-1_RS-P1X1R3C3_gy,inactive,13.0,actions:mobile_app_install,1.8,260828_INSTALL_ios_vid_Growme_US_0824week_joy,5249,23.4,1.028767,0.37142857,13.0,1.8,,,,,,18.994094,56.0,6,,
2025-12-01,2026-08-31,20260827_growme_EN_9x16_FX-Readers_ZT-BookReading-dyslexia1_RS-P1X1R3C3_gy,inactive,26.0,actions:mobile_app_install,1.62192308,260828_INSTALL_ios_vid_Growme_US_0824week_joy,4912,42.17,4.051303,0.13131313,26.0,1.621923,,,,,,31.026059,123.0,5,,
2025-12-01,2026-08-31,20260827_GrowMe_EN_9x16_01_FX-Readers_ZT-A2_RS-P1X1R1C1_wxx,active,12.0,actions:mobile_app_install,2.42083333,260828_INSTALL_ios_vid_Growme_US_0824week_joy,4056,29.05,2.021696,0.20689655,12.0,2.420833,,,,,,27.391519,62.0,13,,
