report_start,report_end,ad_name,广告投放,成效,成效指标,单次成效费用,account,impressions,CPM（千次展示费用） (USD),spend,installs,单次应用安装费用 (USD),subscriptions,单次订阅费用 (USD),purchases,单次购物费用 (USD),roas,ctr,custom_derived_metrics:334261784830934,hook_rate,帖子评论数,帖文互动,成效获得率,video_completions,结果（初始）,成效（初始）指标
2025-12-01,2026-07-27,20260722_GrowMe_EN_9x16_FX-Students_ZT-Habits_RS-P1X1R3C3_aitool_cty,active,,,,260723_AAA_AEO-Purchase_ios_vid_Growme_US_文案_joy,14,17.857143,0.25,,,,,,,,0.0,,21.428571,,3.0,,,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Mindset_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,45,1.555556,0.07,,,,,,,,0.0,,8.888889,,4.0,,,,
2025-12-01,2026-07-27,20260722_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-1_RS-P1X1R3C3_aitool_cty,inactive,,,,260723_ABO_AEO-Purchase_ios_vid_Growme_WW_文案2_joy,14762,1.651538,24.38,9.0,2.708889,,,,,,0.907736,0.10227273,14.097006,,2236.0,,77.0,,
2025-12-01,2026-07-27,20260721_GrowMe_EN_9x16_FX-Readers_ZT-Habits_RS-P1X1R3C3_aitool_cty,active,1.0,actions:app_custom_event.fb_mobile_purchase,18.05,260723_ABO_AEO-Purchase_ios_vid_Growme_WW_文案2_joy,11957,1.509576,18.05,9.0,2.005556,1.0,18.05,1.0,18.05,0.499169,1.087229,0.0989011,13.29765,,1725.0,0.0083633,59.0,,
2025-12-01,2026-07-27,20260721_GrowMe_EN_9x16_FX-Students_ZT-Focus_RS-P1X1R3C3_aitool_cty,inactive,,,,260723_ABO_AEO-Purchase_ios_vid_Growme_WW_文案2_joy,10755,1.505346,16.19,9.0,1.798889,1.0,16.19,,,,0.818224,0.14516129,15.425384,,1784.0,,80.0,,
2025-12-01,2026-07-27,20260722_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Habits_RS-P1X1R3C3_aitool_cty,inactive,,,,260723_ABO_AEO-Purchase_ios_vid_Growme_WW_文案2_joy,13289,2.362104,31.39,10.0,3.139,,,,,,0.963203,0.13157895,19.805854,,2818.0,,88.0,,
2025-12-01,2026-07-27,20260722_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Mindset_RS-P1X1R3C3_aitool_cty,active,,,,260723_ABO_AEO-Purchase_ios_vid_Growme_WW_文案2_joy,1565,1.015974,1.59,,,,,,,,0.702875,0.0,14.824281,,246.0,,11.0,,
2025-12-01,2026-07-27,20260721_GrowMe_EN_9x16_FX-Women_ZT-Mindset_RS-P1X1R3C3_aitool_cty,active,,,,260723_ABO_AEO-Purchase_ios_vid_Growme_WW_文案2_joy,9793,1.128357,11.05,1.0,11.05,,,,,,0.867967,0.02564103,13.570918,,1429.0,,94.0,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-Students_ZT-Mindset_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,417,1.007194,0.42,,,,,,,,0.719424,0.0,14.388489,,67.0,,3.0,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-Students_ZT-EmotionalHealth_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,247,0.890688,0.22,,,,,,,,2.42915,0.0,26.315789,,70.0,,,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-Students_ZT-Growth_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,3743,0.483569,1.81,1.0,1.81,,,,,,1.30911,0.02040816,13.224686,,546.0,,6.0,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Growth_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,8310,0.663057,5.51,3.0,1.836667,,,,,,1.022864,0.03614458,10.517449,,970.0,,25.0,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-Overthinkers_ZT-EmotionalHealth_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,807,1.49938,1.21,,,,,,,,0.86741,0.0,16.109046,,136.0,,1.0,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-EnglishLearners_ZT-EmotionalHealth_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,726,1.721763,1.25,,,,,,,,0.826446,0.0,22.038567,,169.0,,3.0,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-Overthinkers_ZT-Mindset_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,51,0.588235,0.03,,,,,,,,1.960784,0.0,17.647059,,12.0,,,,
2025-12-01,2026-07-27,20260723_GrowMe_EN_9x16_FX-Professionals_ZT-Communication_RS-P1X1R3C3_aitool_cty,inactive,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,10702,1.778172,19.03,6.0,3.171667,,,,,,1.121286,0.05882353,15.118669,,1762.0,,36.0,,
2025-12-01,2026-07-27,20260723_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Focus_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,5420,1.226937,6.65,,,,,,,,0.682657,0.0,18.173432,,1051.0,,43.0,,
2025-12-01,2026-07-27,20260723_GrowMe_EN_9x16_FX-EnglishLearners_ZT-EmotionalHealth_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,102,0.686275,0.07,,,,,,,,0.0,,11.764706,,12.0,,2.0,,
2025-12-01,2026-07-27,20260723_GrowMe_EN_9x16_FX-Readers_ZT-BookReading_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,921,1.530945,1.41,,,,,,,,1.737242,0.0,16.720955,,169.0,,4.0,,
2025-12-01,2026-07-27,20260723_GrowMe_EN_9x16_FX-Students_ZT-Learning_RS-P1X1R3C3_aitool_cty,inactive,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,10211,2.201547,22.48,7.0,3.211429,,,,,,0.842229,0.11290323,13.642151,,1486.0,,28.0,,
2025-12-01,2026-07-27,20260723_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Habits_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,1680,1.363095,2.29,,,,,,,,0.833333,0.0,12.857143,,233.0,,2.0,,
2025-12-01,2026-07-27,20260723_GrowMe_EN_9x16_FX-SelfGrowth_ZT-LifeLessons_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,6462,1.839988,11.89,2.0,5.945,,,,,,0.773754,0.05882353,15.815537,,1090.0,,18.0,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-Overthinkers_ZT-Focus_RS-P1X1R3C3_aitool_cty,inactive,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,11291,0.834293,9.42,2.0,4.71,,,,,,0.867948,0.02083333,13.93145,,1675.0,,20.0,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Communication-1_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,38,2.894737,0.11,,,,,,,,0.0,,15.789474,,6.0,,,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-Women_ZT-WomenEmpowerment_RS-P1X1R3C3_aitool_cty,inactive,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,10316,1.516092,15.64,3.0,5.213333,,,,,,0.504071,0.06976744,16.731291,,1821.0,,52.0,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Communication_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,1283,1.27046,1.63,,,,,,,,1.325019,0.0,16.991426,,240.0,,4.0,,
2025-12-01,2026-07-27,20260723_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-1_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,386,2.046632,0.79,,,,,,,,0.777202,0.0,11.917098,,49.0,,1.0,,
2025-12-01,2026-07-27,20260723_GrowMe_EN_9x16_FX-Students_ZT-Mindset_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,5438,2.103715,11.44,4.0,2.86,,,,,,1.02979,0.1,18.554616,,1081.0,,20.0,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-Readers_ZT-EmotionalHealth_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,73,1.232877,0.09,,,,,,,,0.0,,13.69863,,10.0,,1.0,,
2025-12-01,2026-07-27,20260723_GrowMe_EN_9x16_FX-Overthinkers_ZT-EmotionalHealth_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,13656,1.148946,15.69,12.0,1.3075,,,,,,0.922671,0.11764706,11.60662,,1747.0,,26.0,,
2025-12-01,2026-07-27,20260723_GrowMe_EN_9x16_FX-Overthinkers_ZT-Mindset_RS-P1X1R3C3_aitool_cty,inactive,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,24644,1.469323,36.21,17.0,2.13,,,,,,0.608667,0.20987654,13.126927,,3497.0,,123.0,,
2025-12-01,2026-07-27,20260723_GrowMe_EN_9x16_FX-Professionals_ZT-Discipline_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,800,1.7625,1.41,,,,,,,,1.5,0.0,20.375,,182.0,,6.0,,
2025-12-01,2026-07-27,20260723_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Habits_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,1180,1.355932,1.6,,,,,,,,0.847458,0.0,16.271186,,206.0,,4.0,,
2025-12-01,2026-07-27,20260721_GrowMe_EN_9x16_FX-Overthinkers_ZT-Mindset_RS-P1X1R3C3_aitool_cty,inactive,,,,260723_ABO_AEO-Purchase_ios_vid_Growme_WW_文案2_joy,11564,0.737634,8.53,2.0,4.265,,,,,,1.150121,0.01709402,12.478381,,1585.0,,33.0,,
2025-12-01,2026-07-27,20260721_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning_RS-P1X1R3C3_aitool_cty,active,,,,260723_AAA_AEO-Purchase_ios_vid_Growme_US_文案_joy,372,16.182796,6.02,,,,,,,,0.537634,0.0,21.505376,,82.0,,1.0,,
2025-12-01,2026-07-27,20260721_GrowMe_EN_9x16_FX-SelfGrowth_ZT-BookReading_RS-P1X1R3C3_aitool_cty,active,,,,260723_AAA_AEO-Purchase_ios_vid_Growme_US_文案_joy,1530,13.405229,20.51,,,,,,,,0.522876,0.0,16.535948,,271.0,,12.0,,
2025-12-01,2026-07-27,20260721_GrowMe_EN_9x16_FX-Readers_ZT-SelfImprovement_RS-P1X1R3C3_aitool_cty,active,,,,260723_AAA_AEO-Purchase_ios_vid_Growme_US_文案_joy,1299,11.816782,15.35,2.0,7.675,,,,,,0.692841,0.25,16.320246,,234.0,,3.0,,
2025-12-01,2026-07-27,20260721_GrowMe_EN_9x16_FX-Professionals_ZT-Communication_RS-P1X1R3C3_aitool_cty,active,,,,260723_AAA_AEO-Purchase_ios_vid_Growme_US_文案_joy,1228,15.260586,18.74,,,,,,,,1.221498,0.0,18.485342,,251.0,,9.0,,
2025-12-01,2026-07-27,20260721_GrowMe_EN_9x16_FX-Students_ZT-Focus_RS-P1X1R3C3_aitool_cty,active,,,,260723_AAA_AEO-Purchase_ios_vid_Growme_US_文案_joy,244,17.377049,4.24,1.0,4.24,,,,,,1.639344,0.25,17.622951,,47.0,,8.0,,
2025-12-01,2026-07-27,20260722_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning_RS-P1X1R3C3_aitool_cty,active,,,,260723_AAA_AEO-Purchase_ios_vid_Growme_US_文案_joy,100,20.0,2.0,,,,,,,,0.0,,20.0,,20.0,,,,
2025-12-01,2026-07-27,20260722_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Growth_RS-P1X1R3C3_aitool_cty,inactive,,,,260723_AAA_AEO-Purchase_ios_vid_Growme_US_文案_joy,5433,12.354132,67.12,7.0,9.588571,,,,,,0.625805,0.28,16.7679,,983.0,,29.0,,
2025-12-01,2026-07-27,20260722_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Mindset_RS-P1X1R3C3_aitool_cty,active,,,,260723_AAA_AEO-Purchase_ios_vid_Growme_US_文案_joy,31,18.709677,0.58,,,,,,,,3.225806,0.0,19.354839,,7.0,,1.0,,
2025-12-01,2026-07-27,20260722_GrowMe_EN_9x16_FX-Readers_ZT-BookReading_RS-P1X1R3C3_aitool_cty,active,,,,260723_AAA_AEO-Purchase_ios_vid_Growme_US_文案_joy,885,15.819209,14.0,2.0,7.0,,,,,,1.242938,0.18181818,20.0,,196.0,,7.0,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-SelfGrowth_ZT-LifeLessons_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,189,0.529101,0.1,,,,,,,,1.058201,0.0,13.756614,,28.0,,4.0,,
2025-12-01,2026-07-27,20260723_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,8320,1.461538,12.16,6.0,2.026667,,,,,,0.793269,0.10344828,21.838942,,1911.0,,34.0,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-Professionals_ZT-Communication_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,7427,0.717652,5.33,2.0,2.665,,,,,,1.521476,0.01694915,15.430187,,1276.0,,22.0,,
2025-12-01,2026-07-27,20260723_GrowMe_EN_9x16_FX-Students_ZT-Habits_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,234,1.794872,0.42,,,,,,,,0.42735,,14.529915,,36.0,,1.0,,
2025-12-01,2026-07-27,20260722_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Communication_RS-P1X1R3C3_aitool_cty,inactive,2.0,actions:app_custom_event.fb_mobile_purchase,45.975,260723_AAA_AEO-Purchase_ios_vid_Growme_US_文案_joy,5682,16.182682,91.95,12.0,7.6625,3.0,30.65,2.0,45.975,0.267102,1.267159,0.23076923,14.836325,,934.0,0.03519887,16.0,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-Professionals_ZT-Mindset_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,762,0.485564,0.37,,,,,,,,1.312336,0.0,24.80315,,202.0,,2.0,,
2025-12-01,2026-07-27,20260723_GrowMe_EN_9x16_FX-SelfGrowth_ZT-SelfImprovement_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,301,1.362126,0.41,,,,,,,,1.328904,0.0,25.249169,,82.0,,1.0,,
2025-12-01,2026-07-27,20260723_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Habits-1_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,1015,0.551724,0.56,,,,,,,,0.197044,0.0,14.679803,,153.0,,3.0,,
2025-12-01,2026-07-27,20260723_GrowMe_EN_9x16_FX-Women_ZT-Growth_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,435,1.287356,0.56,,,,,,,,1.149425,0.0,24.137931,,111.0,,4.0,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-SelfGrowth_ZT-SelfImprovement_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,156,0.961538,0.15,1.0,0.15,,,,,,1.923077,0.33333333,19.230769,,33.0,,,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Habits_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,660,0.969697,0.64,,,,,,,,1.363636,0.0,16.515152,,120.0,,3.0,,
2025-12-01,2026-07-27,20260724_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Growth_RS-P1X1R3C3_aitool_cty,active,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,65,2.0,0.13,,,,,,,,0.0,,7.692308,,5.0,,,,
2025-12-01,2026-07-27,20260721_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Habits_RS-P1X1R3C3_aitool_cty,active,,,,260723_AAA_AEO-Purchase_ios_vid_Growme_US_文案_joy,0,0.0,0.0,,,,,,,,0.0,,,,,,,,
2025-12-01,2026-07-27,20260721_GrowMe_EN_9x16_FX-Overthinkers_ZT-Focus_RS-P1X1R3C3_aitool_cty,active,,,,260723_AAA_AEO-Purchase_ios_vid_Growme_US_文案_joy,0,0.0,0.0,,,,,,,,0.0,,,,,,,,
2025-12-01,2026-07-27,20260721_GrowMe_EN_9x16_FX-Women_ZT-WomenEmpowerment_RS-P1X1R3C3_aitool_cty,active,,,,260726_AAA_AEO-Purchase_ios_vid_Growme_US_7top_joy - Copy,0,0.0,0.0,,,,,,,,0.0,,,,,,,,
