report_start,report_end,ad_name,广告投放,成效,成效指标,单次成效费用,account,impressions,spend,ctr,custom_derived_metrics:334261784830934,installs,单次应用安装费用 (USD),subscriptions,单次订阅费用 (USD),purchases,单次购物费用 (USD),roas,基于展示次数的 3 秒视频播放率,video_completions,视频平均播放时长,结果（初始）,成效（初始）指标
2025-12-01,2026-08-31,20260629_GrowMe_0_EN_9x16_FX-Overthinkers_ZT-Lifelessons-explain_RS-P3X1R1C3_gy,not_delivering,,,,260630_ABO_AEO-Purchase_ios_vid_Growme_WW_0629_joy,4855,16.27,1.359423,0.07317073,3.0,5.423333,,,,,,18.516993,43.0,8,,
2025-12-01,2026-08-31,20260629_GrowMe_EN_0_9x16_FX-Women_ZT-Communication-love_RS-P3X1R1C3_gy,inactive,,,,260630_ABO_AEO-Purchase_ios_vid_Growme_WW_0629_joy,3980,19.2,1.884422,0.03448276,2.0,9.6,,,,,,36.60804,39.0,10,,
2025-12-01,2026-08-31,20260629_GrowMe_0_EN_9x16_FX-EnglishLearners_ZT-Learning-learn_RS-P3X1R1C3_gy,inactive,,,,260630_ABO_AEO-Purchase_ios_vid_Growme_WW_0629_joy,12356,35.98,2.007122,0.03603604,8.0,4.4975,,,,,,17.586598,142.0,5,,
2025-12-01,2026-08-31,20260629_Growme_EN_9x16_FX-Creative_JB-061801-ZR_ZT-book1_RS-P2X1R1C3_095KB-JL_RMG-5887B,inactive,,,,260630_ABO_AEO-Purchase_ios_vid_Growme_WW_0629_joy,19629,35.34,1.309287,0.16197183,23.0,1.536522,,,,,,16.872994,227.0,8,,
2025-12-01,2026-08-31,20260629_Growme_EN_9x16_FX-Creative_JB-061801-ZR_ZT-book1_RS-P2X1R1C3_095KB-JL_RMG-5887C,inactive,,,,260630_ABO_AEO-Purchase_ios_vid_Growme_WW_0629_joy,13075,32.66,1.644359,0.15254237,27.0,1.20963,,,,,,17.307839,196.0,8,,
2025-12-01,2026-08-31,20260629_Growme_EN_9x16_FX-Creative_JB-061801-ZR_ZT-book1_RS-P2X1R1C3_095KB-JL_RMG-5887A,not_delivering,,,,260630_ABO_AEO-Purchase_ios_vid_Growme_WW_0629_joy,434,2.14,0.691244,0.0,,,,,,,,21.658986,4.0,6,,
2025-12-01,2026-08-31,20260630_GrowMe_EN_9x16_FX-Overthinkers_ZT-Mindset-overthink_RS-P1X1R3C3_wxx,inactive,,,,260701_ABO_AEO-Purchase_ios_vid_Growme_WW_0630_joy,3169,17.71,3.029347,0.01388889,1.0,17.71,,,,,,20.100978,17.0,7,,
2025-12-01,2026-08-31,20260630_GrowMe_EN_9x16_FX-EnglishLearners_ZT-learning-best_RS-P1X1R3C3_wxx,inactive,,,,260701_ABO_AEO-Purchase_ios_vid_Growme_WW_0630_joy,7192,22.63,1.682425,0.1625,13.0,1.740769,,,,,,15.670189,40.0,6,,
2025-12-01,2026-08-31,20260630_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Challenge-habit_RS-P1X1R3C3_wxx,inactive,5.0,actions:app_custom_event.fb_mobile_purchase,77.664,260701_ABO_AEO-Purchase_ios_vid_Growme_WW_0630_joy,75280,388.32,1.969979,0.08072917,93.0,4.175484,6.0,64.72,5.0,77.664,0.313273,14.549681,349.0,6,,
2025-12-01,2026-08-31,20260630_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Challenge-consistency_RS-P1X1R3C3_wxx,inactive,,,,260701_ABO_AEO-Purchase_ios_vid_Growme_WW_0630_joy,7534,33.2,1.738784,0.03703704,4.0,8.3,,,,,,19.046987,50.0,7,,
2025-12-01,2026-08-31,20260630_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Learning-lifelonglearn_RS-P1X1R3C3_wxx,inactive,,,,260701_ABO_AEO-Purchase_ios_vid_Growme_WW_0630_joy,9396,48.97,1.841209,0.08264463,10.0,4.897,,,,,,20.987654,173.0,11,,
2025-12-01,2026-08-31,20260630_GrowMe_EN_0_9x16_FX-EnglishLearners_ZT-Learning-1000_RS-P3X1R1C3_fj,inactive,,,,260701_ABO_AEO-Purchase_ios_vid_Growme_WW_0630_joy,4067,19.54,1.303172,0.14814815,8.0,2.4425,6.0,3.256667,,,,30.686009,37.0,8,,
2025-12-01,2026-08-31,20260630_GrowMe_EN_9x16_FX-Professionals_ZT-LifeLessons-responsibility_RS-P3X1R1C3_fj,inactive,,,,260701_ABO_AEO-Purchase_ios_vid_Growme_WW_0630_joy,8928,30.58,0.985663,0.13333333,6.0,5.096667,,,,,,17.943548,57.0,3,,
2025-12-01,2026-08-31,20260630_GrowMe_EN_9x16_FX-SelfGrowth_ZT-LifeLessons-loveyourself_RS-P3X1R1C3_fj,inactive,,,,260701_ABO_AEO-Purchase_ios_vid_Growme_WW_0630_joy,14040,38.03,0.954416,0.03370787,3.0,12.676667,,,,,,19.57265,192.0,3,,
2025-12-01,2026-08-31,20260630_growme_EN_9x16_FX-Readers_ZT-Book Reading-feel_RS-P1X1R3C3_fj,inactive,,,,260701_ABO_AEO-Purchase_ios_vid_Growme_WW_0630_joy,5469,20.42,2.121046,0.11627907,10.0,2.042,,,,,,16.876943,98.0,9,,
2025-12-01,2026-08-31,20260630_GrowMe_EN_9x16_FX-SelfGrowth_ZT-LifeLessons-11things_RS-P3X1R1C3_fj,inactive,2.0,actions:app_custom_event.fb_mobile_purchase,64.805,260701_ABO_AEO-Purchase_ios_vid_Growme_WW_0630_joy,40517,129.61,1.110645,0.1030303,17.0,7.624118,2.0,64.805,2.0,64.805,0.292184,28.879236,472.0,7,,
2025-12-01,2026-08-31,20260701_growme_EN_0_9x16_FX-Women_ZT-Mindset-choose_RS-P1X1R3C3_gy,not_delivering,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,5462,15.31,1.958989,0.05405405,4.0,3.8275,,,,,,18.363237,27.0,7,,
2025-12-01,2026-08-31,20260701_growme_EN_0_9x16_FX-Overthinkers_ZT-Mindset-compare_RS-P1X1R3C3_gy,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,5087,17.14,1.218793,0.08108108,3.0,5.713333,,,,,,15.490466,63.0,7,,
2025-12-01,2026-08-31,20260701_growme_EN_0_9x16_FX-Readers_ZT-Bookreading-read_RS-P1X1R3C3_gy,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,3159,16.7,1.677746,0.22857143,8.0,2.0875,2.0,8.35,,,,21.335866,39.0,9,,
2025-12-01,2026-08-31,20260701_growme_EN_0_9x16_FX-Professional_ZT-SelfImprovement-read_RS-P1X1R3C3_gy,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,6485,21.35,1.218196,0.2,8.0,2.66875,,,,,,15.636083,28.0,6,,
2025-12-01,2026-08-31,20260701_growme_EN_0_9x16_FX-Overthinkers_ZT-SelfImprovement-overthink_RS-P1X1R3C3_gy,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,6116,18.0,1.684107,0.08219178,6.0,3.0,,,,,,16.088947,26.0,6,,
2025-12-01,2026-08-31,20260701_growme_EN_0_9x16_FX-OFinaceSeekers_ZT-SelfImprovement-money_RS-P1X1R3C3_gy,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,8103,24.01,1.912872,0.07894737,9.0,2.667778,,,,,,16.166852,40.0,6,,
2025-12-01,2026-08-31,20260701_GrowMe_EN_9x16_FX-EnglishLearners_ZT-learning-afraid_RS-P1X1R3C3_wxx,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,7569,26.0,1.823226,0.07954545,7.0,3.714286,,,,,,15.788083,33.0,7,,
2025-12-01,2026-08-31,20260701_GrowMe_EN_9x16_FX-Students_ZT-lifelessons-3min_RS-P1X1R3C3_wxx,inactive,1.0,actions:app_custom_event.fb_mobile_purchase,48.55,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,14201,48.55,1.894233,0.05128205,10.0,4.855,1.0,48.55,1.0,48.55,0.236663,13.175129,70.0,6,,
2025-12-01,2026-08-31,20260701_growme_EN_0_9x16_FX-SelfGrowth_ZT-SelfImprovement-2540_RS-P1X1R3C3_gy,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,9581,25.78,1.106356,0.19047619,12.0,2.148333,,,,,,13.234527,81.0,6,,
2025-12-01,2026-08-31,20260701_GrowMe_EN_9x16_FX-Overthinkers_ZT-Healing-childhoodwounds_RS-P1X1R3C3_wxx,not_delivering,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,606,3.11,1.980198,0.0,,,,,,,,24.257426,1.0,9,,
2025-12-01,2026-08-31,20260701_GrowMe_EN_9x16_FX-Professionals_ZT-Learning-work_RS-P1X1R3C3_wxx,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,5103,19.24,2.135998,0.12048193,10.0,1.924,,,,,,14.3641,23.0,7,,
2025-12-01,2026-08-31,20260701_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Growth-2540_RS-P1X1R3C3_wxx,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,5744,19.86,1.810585,0.15,12.0,1.655,,,,,,16.051532,24.0,7,,
2025-12-01,2026-08-31,20260701_growme_EN_9x16_FX-Overthinkers_ZT-SelfImprovement_RS-P1X1R3C3_fj,not_delivering,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,5203,12.76,1.249279,0.0,,,,,,,,17.893523,41.0,8,,
2025-12-01,2026-08-31,20260701_GrowMe_EN_9x16_FX-SelfGrowth_ZT-lifelessons-old_RS-P1X1R3C3_wxx,inactive,7.0,actions:app_custom_event.fb_mobile_purchase,53.78714286,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,85051,376.51,2.105795,0.06913756,97.0,3.881546,11.0,34.228182,7.0,53.787143,0.407665,14.389014,480.0,6,,
2025-12-01,2026-08-31,20260701_GrowMe_EN_9x16_FX-Overthinkers_ZT-Mindset-enough_RS-P1X1R3C3_wxx,not_delivering,1.0,actions:app_custom_event.fb_mobile_purchase,10.56,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,3428,10.56,1.691949,0.02631579,1.0,10.56,1.0,10.56,1.0,10.56,2.762311,14.11902,10.0,7,,
2025-12-01,2026-08-31,20260701_growme_EN_9x16_FX-SelfGrowth_ZT-SelfImprovement_RS-P1X1R3C3_fj,not_delivering,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,378,1.11,1.587302,0.0,,,,,,,,12.433862,,5,,
2025-12-01,2026-08-31,20260701_GrowMe_EN_9x16_FX-Women_ZT-Growth-30women_RS-P1X1R3C3_wxx,not_delivering,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,4223,17.39,2.154866,0.04225352,3.0,5.796667,,,,,,17.475728,11.0,8,,
2025-12-01,2026-08-31,20260701_growme_EN_9x16_FX-Readers_ZT-SelfImprovement_RS-P1X1R3C3_fj,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,3825,15.46,1.411765,0.12121212,4.0,3.865,,,,,,15.006536,35.0,7,,
2025-12-01,2026-08-31,20260701_growme_EN_9x16_FX-Women_ZT-SelfImprovement_RS-P1X1R3C3_fj,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,5301,17.06,1.6412,0.04545455,3.0,5.686667,,,,,,11.7525,22.0,7,,
2025-12-01,2026-08-31,20260701_growme_EN_9x16_FX-FinanceSeekers_ZT-SelfImprovement_RS-P1X1R3C3_fj,not_delivering,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,238,0.95,1.260504,0.0,,,,,,,,15.966387,,5,,
2025-12-01,2026-08-31,20260701_growme_EN_9x16_FX-Students_ZT-SelfImprovement_RS-P1X1R3C3_fj,inactive,2.0,actions:app_custom_event.fb_mobile_purchase,32.83,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,23821,65.66,1.070484,0.07650273,14.0,4.69,1.0,65.66,2.0,32.83,0.230125,12.379833,112.0,5,,
2025-12-01,2026-08-31,20260701_growme_EN_9x16_FX-Professionals_ZT-SelfImprovement_RS-P1X1R3C3_fj,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_0701_joy,4587,18.46,2.63789,0.16091954,14.0,1.318571,,,,,,18.399826,31.0,13,,
2025-12-01,2026-08-31,20260630_GrowMe_EN_9x16_FX-Overthinkers_ZT-aitalk-thinking_RS-P1X1R3C3_wxx,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_ai3_joy,4980,37.88,3.253012,0.01197605,2.0,18.94,,,,,,25.120482,121.0,6,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-SelfGrowth_ZT-aitalk-365_RS-P1X1R3C3_wxx,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_ai3_joy,6358,34.16,0.896508,0.17073171,7.0,4.88,,,,,,25.102233,146.0,3,,
2025-12-01,2026-08-31,20260630_GrowMe_EN_9x16_FX-EnglishLearners_ZT-aitalk-english_RS-P1X1R3C3_wxx,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_ai3_joy,4500,25.16,1.355556,0.01515152,1.0,25.16,,,,,,16.933333,51.0,4,,
2025-12-01,2026-08-31,20260701_GrowMe_EN_9x16_FX-Professionals_ZT-aitalk-ceo_RS-P1X1R3C3_wxx,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_ai3_joy,4073,21.19,0.810214,0.15384615,4.0,5.2975,1.0,21.19,,,,16.376136,47.0,4,,
2025-12-01,2026-08-31,20260701_GrowMe_EN_9x16_FX-EnglishLearners_ZT-aitalk-english_RS-P1X1R3C3_wxx,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_ai3_joy,3073,20.92,1.659616,0.01923077,1.0,20.92,,,,,,16.075496,57.0,4,,
2025-12-01,2026-08-31,20260701_GrowMe_EN_9x16_FX-SelfGrowth_ZT-aitalk-book_RS-P1X1R3C3_wxx,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_ai3_joy,4273,22.19,1.029722,0.0,,,,,,,,19.143459,55.0,4,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-EnglishLearners_ZT-learning- rap_RS-P1X1R3C3_wxx,inactive,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,5759,16.75,0.573016,0.0,,,,,,,,17.068936,32.0,5,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Lifelessons-life_RS-P3X1R1C3_gy,not_delivering,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,61,0.19,0.0,,,,,,,,,16.393443,,3,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-Students _ZT-SelfImprovement-Learning_RS-P3X1R1C3_gy_czy,not_delivering,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,870,2.55,1.954023,0.18181818,2.0,1.275,,,,,,18.275862,6.0,7,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Lifelessons-life2_RS-P3X1R1C3_gy,inactive,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,4532,16.73,1.125331,0.38235294,13.0,1.286923,,,,,,15.511915,63.0,7,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-Readers_ZT-Book Reading-read_RS-P3X1R1C3_gy_czy,not_delivering,1.0,actions:app_custom_event.fb_mobile_purchase,38.21,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,17285,38.21,0.914087,0.20560748,22.0,1.736818,3.0,12.736667,1.0,38.21,1.214865,16.453572,147.0,6,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-Professionals  _ZT-Successful-CEO_RS-P3X1R1C3_gy_czy,not_delivering,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,1529,5.56,0.981033,0.0,,,,,,,,16.546763,12.0,5,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-LifeLessons_ZT-Overthinkers-Responsibility_RS-P3X1R1C3_gy_czy,not_delivering,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,1471,5.04,0.747791,0.0,,,,,,,,18.28688,10.0,7,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-Overthinkers_ZT-women_RS-P1X1R3C3_wxx,not_delivering,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,461,3.15,2.819957,0.0,,,,,,,,21.691974,3.0,9,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-EnglishLearners_ZT-learning- rap2_RS-P1X1R3C3_wxx,inactive,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,12424,21.17,0.660013,0.08108108,3.0,7.056667,,,,,,33.169672,195.0,5,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-Readers_ZT-Learning-habbit_RS-P3X1R1C3_fj,inactive,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,7709,39.3,1.89389,0.16806723,20.0,1.965,,,,,,17.719549,78.0,4,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-Overthinkers_ZT-Mindset-Overthinkers_RS-P1X1R3C3_fj,inactive,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,3532,17.41,2.519819,0.02272727,2.0,8.705,,,,,,24.716874,45.0,5,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Discipline_RS-P1X1R3C3_wxx,not_delivering,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,4812,27.76,2.140482,0.07594937,6.0,4.626667,2.0,13.88,,,,21.009975,27.0,7,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-Professionals_ZT-Lifelessons-20_RS-P3X1R1C3_gy,inactive,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,3512,16.66,1.907745,0.05769231,3.0,5.553333,,,,,,17.767654,10.0,5,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning_RS-P3X1R1C3_fj,not_delivering,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,318,1.83,0.628931,0.0,,,,,,,,33.018868,1.0,5,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-Professionals _ZT-Mindset-team_RS-P3X1R1C3_gy_czy,inactive,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,9064,34.14,1.180494,0.17948718,14.0,2.438571,,,,,,14.45278,66.0,5,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-LifeLessons_ZT-Overthinkers-yourself_RS-P3X1R1C3_gy_czy,not_delivering,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,5473,20.81,2.009867,0.09090909,7.0,2.972857,,,,,,18.052257,33.0,8,,
2025-12-01,2026-08-31,20260703_GrowMe_EN_9x16_FX-SelfGrowth_ZT-learning-book_RS-P1X1R3C3_wxx,not_delivering,5.0,actions:app_custom_event.fb_mobile_purchase,50.388,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,72403,251.94,1.539991,0.11918951,100.0,2.5194,7.0,35.991429,5.0,50.388,0.622331,14.948276,266.0,6,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-SelfImprovement _ZT-Mindset-team_RS-P3X1R1C3_gy_czy,not_delivering,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,1665,5.77,1.441441,0.05882353,1.0,5.77,,,,,,19.219219,12.0,7,,
2025-12-01,2026-08-31,20260702_GrowMe_EN_9x16_FX-Professionals  _ZT-Growth-leader_RS-P3X1R1C3_gy_czy,inactive,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0702_joy,5868,22.98,1.278119,0.11904762,5.0,4.596,,,,,,16.104294,27.0,6,,
2025-12-01,2026-08-31,20260703_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-niupizhi_LV1-hua_RS-P1X1R3C1_gy,inactive,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0703_joy,6505,27.06,1.491161,0.12068966,7.0,3.865714,,,,,,13.2206,45.0,4,,
2025-12-01,2026-08-31,20260703_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-slow-2_RS-P3X1R1C3_fj,inactive,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0703_joy,6411,25.45,1.591015,0.16901408,12.0,2.120833,,,,,,11.683045,31.0,4,,
2025-12-01,2026-08-31,20260703_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-niupizhi_LV1-color3_RS-P1X1R3C1_gy,inactive,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0703_joy,10085,27.62,1.487357,0.12264151,13.0,2.124615,,,,,,15.647001,89.0,5,,
2025-12-01,2026-08-31,20260703_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-niupizhi_LV1-color2_RS-P1X1R3C1_gy,inactive,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0703_joy,5679,19.56,1.303046,0.20454545,9.0,2.173333,1.0,19.56,,,,17.344603,76.0,6,,
2025-12-01,2026-08-31,20260703_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-niupizhi_LV1-color1_RS-P1X1R3C1_gy,inactive,1.0,actions:app_custom_event.fb_mobile_purchase,75.19,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0703_joy,34434,75.19,1.074519,0.23404255,44.0,1.708864,1.0,75.19,1.0,75.19,0.108791,15.060696,323.0,5,,
2025-12-01,2026-08-31,20260703_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-niupizhi_LV1-peak_RS-P1X1R3C1_gy,not_delivering,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0703_joy,353,0.7,0.849858,0.0,,,,,,,,16.147309,2.0,5,,
2025-12-01,2026-08-31,20260703_growme_EN_9x16_FX-SelfGrowth_ZT-Lifelessons-water_LV1-xinwen_RS-P1X1R3C1_gy,not_delivering,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0703_joy,516,2.06,0.193798,1.0,1.0,2.06,,,,,,8.527132,3.0,2,,
2025-12-01,2026-08-31,20260703_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-niupizhi_LV1-paper_RS-P1X1R3C1_gy,inactive,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0703_joy,5462,15.44,1.135115,0.19047619,8.0,1.93,,,,,,14.188942,44.0,5,,
2025-12-01,2026-08-31,20260703_growme_EN_9x16_FX-SelfGrowth_ZT-Lifelessons-confidence_LV1-xinwen_RS-P1X1R3C1_gy,inactive,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0703_joy,5568,15.54,1.041667,0.15789474,6.0,2.59,,,,,,8.58477,7.0,2,,
2025-12-01,2026-08-31,20260703_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-practice_LV1-xinwen_RS-P1X1R3C1_gy,inactive,,,,260703_ABO_AEO-Purchase_ios_vid_Growme_WW_0703_joy,4708,19.94,1.083263,0.17142857,6.0,3.323333,,,,,,12.319456,26.0,3,,
