report_start,report_end,ad_name,广告投放,成效,成效指标,单次成效费用,account,impressions,spend,ctr,custom_derived_metrics:334261784830934,installs,单次应用安装费用 (USD),subscriptions,单次订阅费用 (USD),purchases,单次购物费用 (USD),roas,基于展示次数的 3 秒视频播放率,video_completions,视频平均播放时长,结果（初始）,成效（初始）指标
2025-12-01,2026-08-31,20260609_GrowMe_EN_9x16_FX-Learning_ZT- read pic_RS-P3X1R1C3_fj,inactive,1.0,actions:app_custom_event.fb_mobile_purchase,104.22,260610_AAA_AEO-Purchase_ios_vid_Growme_WW_0609_joy,35927,104.22,1.876026,0.06870229,36.0,2.895,2.0,52.11,1.0,104.22,0.368164,15.358922,269.0,4,,
2025-12-01,2026-08-31,20260609_GrowMe_EN_9x16_FX-Learning_ZT- read pic_RS-P3X1R1C3_fj,inactive,15.0,actions:app_custom_event.fb_mobile_purchase,47.14266667,260615_ABO_AEO-Purchase_ios_vid_Growme_WW_0608back_joy-betty,265595,707.14,1.410418,0.13881279,304.0,2.326118,24.0,29.464167,15.0,47.142667,0.414571,11.531844,1068.0,3,,
