report_start,report_end,ad_name,广告投放,成效,成效指标,单次成效费用,account,impressions,spend,ctr,custom_derived_metrics:334261784830934,installs,单次应用安装费用 (USD),subscriptions,单次订阅费用 (USD),purchases,单次购物费用 (USD),roas,基于展示次数的 3 秒视频播放率,video_completions,视频平均播放时长,结果（初始）,成效（初始）指标
2025-12-01,2026-08-31,20260713_GrowMe_EN_9x16_FX-FinanceSeekers_ZT-BookReading_RS-P1X1R3C3_aitool_czy,not_delivering,,,,260715_ABO_AEO-Purchase_ios_vid_Growme_WW_old2_joy,82,0.09,0.0,,,,,,,,,12.195122,,6,,
2025-12-01,2026-08-31,20260713_GrowMe_EN_9x16_FX-SelfGrowth_ZT-BookReading_RS-P1X1R3C3_czy,inactive,,,,260715_ABO_AEO-Purchase_ios_vid_Growme_WW_old2_joy,13693,15.94,1.110056,0.02290076,3.0,5.313333,1.0,15.94,,,,14.518367,83.0,6,,
2025-12-01,2026-08-31,20260713_GrowMe_EN_9x16_FX-Students_ZT-Learning_RS-P1X1R3C3_czy,not_delivering,,,,260715_ABO_AEO-Purchase_ios_vid_Growme_WW_old2_joy,203,0.31,0.492611,0.0,,,,,,,,17.73399,2.0,6,,
2025-12-01,2026-08-31,20260713_GrowMe_EN_9x16_FX-Readers_ZT-BookReading_RS-P1X1R3C3_czy,not_delivering,,,,260715_ABO_AEO-Purchase_ios_vid_Growme_WW_old2_joy,929,1.42,0.430571,0.0,,,,,,,,19.913886,4.0,8,,
2025-12-01,2026-08-31,20260713_GrowMe_EN_9x16_FX-Students_ZT-Mindset_RS-P1X1R3C3_czy,inactive,,,,260715_ABO_AEO-Purchase_ios_vid_Growme_WW_old2_joy,10069,19.57,1.062668,0.06944444,5.0,3.914,,,,,,15.224948,69.0,7,,
2025-12-01,2026-08-31,20260713_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning_RS-P1X1R3C3_czy,inactive,,,,260715_ABO_AEO-Purchase_ios_vid_Growme_WW_old2_joy,16279,18.07,0.663431,0.03191489,3.0,6.023333,,,,,,11.812765,51.0,5,,
2025-12-01,2026-08-31,20260713_GrowMe_EN_9x16_FX-Overthinkers_ZT-EmotionalHealth_RS-P1X1R3C3_aitool_czy,not_delivering,3.0,actions:app_custom_event.fb_mobile_purchase,30.55,260715_ABO_AEO-Purchase_ios_vid_Growme_WW_old2_joy,59715,91.65,1.311228,0.03757225,26.0,3.525,3.0,30.55,3.0,30.55,0.663939,14.207486,338.0,8,,
2025-12-01,2026-08-31,20260713_GrowMe_EN_9x16_FX-FinanceSeekers_ZT-SelfImprovement_RS-P1X1R3C3_aitool_czy,not_delivering,,,,260715_ABO_AEO-Purchase_ios_vid_Growme_WW_old2_joy,518,0.6,0.965251,0.0,,,,,,,,16.988417,6.0,10,,
2025-12-01,2026-08-31,20260713_GrowMe_EN_9x16_FX-Professionals_ZT-Habits_RS-P1X1R3C3_czy,inactive,4.0,actions:app_custom_event.fb_mobile_purchase,57.205,260715_ABO_AEO-Purchase_ios_vid_Growme_WW_old2_joy,137683,228.82,0.528025,0.16625917,68.0,3.365,12.0,19.068333,4.0,57.205,0.44865,13.91893,572.0,5,,
2025-12-01,2026-08-31,20260713_GrowMe_EN_9x16_FX-Students_ZT-Habits_RS-P1X1R3C3_aitool_czy,inactive,1.0,actions:app_custom_event.fb_mobile_purchase,73.77,260715_ABO_AEO-Purchase_ios_vid_Growme_WW_old2_joy,37565,73.77,1.203248,0.0487106,17.0,4.339412,1.0,73.77,1.0,73.77,0.384438,14.883535,187.0,7,,
2025-12-01,2026-08-31,20260715_GrowMe_EN_9x16_FX-Professionals_ZT-Communication-2_RS-P1X1R3C3_aitool_czy,inactive,,,,260716_ABO_AEO-Purchase_ios_vid_Growme_WW_old3_joy,11865,17.6,1.1378,0.02941176,2.0,8.8,,,,,,18.617783,44.0,13,,
2025-12-01,2026-08-31,20260715_GrowMe_EN_9x16_FX-EnglishLearners_ZT-BookReading_RS-P1X1R3C3_aitool_czy,inactive,,,,260716_ABO_AEO-Purchase_ios_vid_Growme_WW_old3_joy,11766,20.05,1.206867,0.01818182,2.0,10.025,,,,,,17.950026,77.0,11,,
2025-12-01,2026-08-31,20260715_GrowMe_EN_9x16_FX-Students_ZT-Learning_RS-P1X1R3C3_aitool_czy,inactive,,,,260716_ABO_AEO-Purchase_ios_vid_Growme_WW_old3_joy,12085,16.06,0.753,0.06976744,3.0,5.353333,,,,,,16.00331,72.0,7,,
2025-12-01,2026-08-31,20260715_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Growth_RS-P1X1R3C3_aitool_czy,inactive,,,,260716_ABO_AEO-Purchase_ios_vid_Growme_WW_old3_joy,13000,20.21,0.692308,0.05882353,2.0,10.105,,,,,,17.038462,54.0,8,,
2025-12-01,2026-08-31,20260715_GrowMe_EN_9x16_FX-FinanceSeekers_ZT-Successful_RS-P1X1R3C3_aitool_czy,not_delivering,,,,260716_ABO_AEO-Purchase_ios_vid_Growme_WW_old3_joy,6814,11.32,2.127972,0.01639344,2.0,5.66,2.0,5.66,,,,17.713531,60.0,12,,
2025-12-01,2026-08-31,20260717_growme_EN_9x16_FX-SelfGrowth_ZT-Lifelessons-ceo__RS-P1X1R3C1_gy,not_delivering,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,55,0.21,1.818182,0.0,,,,,,,,21.818182,,2,,
2025-12-01,2026-08-31,20260717_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Lifelessons-page1_RS-P3X1R1C3_gy,inactive,2.0,actions:app_custom_event.fb_mobile_purchase,31.105,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,35529,62.21,1.415745,0.1042654,44.0,1.413864,4.0,15.5525,2.0,31.105,0.259283,12.254778,177.0,2,,
2025-12-01,2026-08-31,20260716_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-slow_RS-P1X1R3C3_wxx,inactive,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,12467,40.05,1.84487,0.27559055,35.0,1.144286,,,,,,20.622443,73.0,8,,
2025-12-01,2026-08-31,20260716_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-xinwen_RS-P1X1R3C1_gy,inactive,1.0,actions:app_custom_event.fb_mobile_purchase,95.8,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,37357,95.8,1.338437,0.2,48.0,1.995833,5.0,19.16,1.0,95.8,0.254384,9.899082,111.0,3,,
2025-12-01,2026-08-31,20260716_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-slow_RS-P3X1R1C3_fj,inactive,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,10921,25.12,1.190367,0.1875,15.0,1.674667,,,,,,11.143668,72.0,5,,
2025-12-01,2026-08-31,20260715_growme_EN_9x16_FX-EnglishLearners_ZT-VP- challenge_RS-P1X1R3C3_fj,not_delivering,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,46,0.06,0.0,,,,,,,,,15.217391,,2,,
2025-12-01,2026-08-31,20260715_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-language_RS-P3X1R1C3_fj,inactive,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,12638,24.57,0.53806,0.2173913,10.0,2.457,,,,,,5.871182,26.0,1,,
