report_start,report_end,ad_name,广告投放,成效,成效指标,单次成效费用,account,impressions,spend,ctr,custom_derived_metrics:334261784830934,installs,单次应用安装费用 (USD),subscriptions,单次订阅费用 (USD),purchases,单次购物费用 (USD),roas,基于展示次数的 3 秒视频播放率,video_completions,视频平均播放时长,结果（初始）,成效（初始）指标
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-Professionals_ZT-Finance_RS-P1X1R3C3_czy,not_delivering,1.0,actions:app_custom_event.fb_mobile_purchase,7.18,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,2254,7.18,1.419698,0.03448276,1.0,7.18,1.0,7.18,1.0,7.18,4.828691,14.551908,10.0,9,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-Readers_ZT-Habits_RS-P1X1R3C3_czy,inactive,,,,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,10567,30.77,1.637172,0.07874016,10.0,3.077,,,,,,16.201382,40.0,10,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-Professionals_ZT-SelfImprovement_RS-P1X1R3C3_czy,inactive,,,,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,11120,26.11,1.555755,0.16853933,15.0,1.740667,,,,,,17.985612,96.0,11,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-Professionals_ZT-Growth_RS-P1X1R3C3_czy,not_delivering,,,,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,2190,6.63,1.872146,0.1,2.0,3.315,,,,,,20.091324,10.0,13,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Habits_RS-P1X1R3C3_czy,inactive,,,,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,14906,31.63,1.40212,0.04697987,7.0,4.518571,,,,,,17.516436,65.0,12,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-SelfGrowth_ZT-EmotionalHealth_RS-P1X1R3C3_czy,not_delivering,1.0,actions:app_custom_event.fb_mobile_purchase,4.49,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,1631,4.49,1.594114,0.04347826,1.0,4.49,1.0,4.49,1.0,4.49,2.03118,16.492949,10.0,9,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-Students_ZT-Learning-2_RS-P1X1R3C3_czy,not_delivering,1.0,actions:app_custom_event.fb_mobile_purchase,11.73,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,6239,11.73,1.138003,0.07317073,3.0,3.91,1.0,11.73,1.0,11.73,0.777494,19.378105,30.0,13,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-Professionals_ZT-Growth-1_RS-P1X1R3C3_czy,inactive,,,,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,17969,44.92,1.452502,0.22543353,39.0,1.151795,,,,,,17.87523,90.0,11,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Mindset_RS-P1X1R3C3_czy,inactive,,,,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,8499,36.53,1.964937,0.06015038,8.0,4.56625,2.0,18.265,,,,14.389928,51.0,9,,
2025-12-01,2026-08-31,20260706_0_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-niupizhi_LV1-hook5_RS-P1X1R3C1_gy,inactive,,,,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,11769,22.24,1.087603,0.32394366,23.0,0.966957,,,,,,17.69904,116.0,6,,
2025-12-01,2026-08-31,20260706_0_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-niupizhi_LV1-hook10_RS-P1X1R3C1_gy,inactive,,,,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,10491,18.2,1.067582,0.21568627,11.0,1.654545,1.0,18.2,,,,16.614241,50.0,6,,
2025-12-01,2026-08-31,20260706_0_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-niupizhi_LV1-hook9_RS-P1X1R3C1_gy,inactive,,,,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,10805,28.52,1.258677,0.21590909,19.0,1.501053,2.0,14.26,,,,19.379917,130.0,7,,
2025-12-01,2026-08-31,20260706_0_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-niupizhi_LV1-hook4_RS-P1X1R3C1_gy,inactive,,,,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,11588,22.96,1.113221,0.09278351,9.0,2.551111,,,,,,14.713497,83.0,5,,
2025-12-01,2026-08-31,20260706_0_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-niupizhi_LV1-hook8_RS-P1X1R3C1_gy,inactive,,,,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,10669,15.24,0.82482,0.13043478,6.0,2.54,,,,,,15.999625,85.0,6,,
2025-12-01,2026-08-31,20260706_0_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-niupizhi_LV1-hook7_RS-P1X1R3C1_gy,inactive,,,,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,10897,17.14,1.07369,0.17857143,10.0,1.714,,,,,,17.059741,68.0,6,,
2025-12-01,2026-08-31,20260706_0_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-niupizhi_LV1-hook3_RS-P1X1R3C1_gy,inactive,1.0,actions:app_custom_event.fb_mobile_purchase,77.38,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,58346,77.38,0.742125,0.23444976,49.0,1.579184,1.0,77.38,1.0,77.38,0.292711,11.186714,344.0,4,,
2025-12-01,2026-08-31,20260706_0_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-niupizhi_LV1-hook6_RS-P1X1R3C1_gy,not_delivering,,,,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,5283,6.02,0.813931,0.24,6.0,1.003333,,,,,,14.972553,48.0,5,,
2025-12-01,2026-08-31,20260706_0_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-niupizhi_LV1-hook2_RS-P1X1R3C1_gy,inactive,,,,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,23614,43.92,0.969764,0.30769231,32.0,1.3725,,,,,,16.113323,233.0,6,,
2025-12-01,2026-08-31,20260706_0_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-niupizhi_LV1-hook1_RS-P1X1R3C1_gy,inactive,,,,260707_ABO_AEO-Purchase_ios_vid_Growme_WW_0706_文案老形式_joy,12153,27.03,1.341233,0.15384615,16.0,1.689375,,,,,,19.419073,148.0,7,,
2025-12-01,2026-08-31,20260707_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning_RS-P3X1R1C3_fj,inactive,1.0,actions:app_custom_event.fb_mobile_purchase,52.71,260708_ABO_AEO-Purchase_ios_vid_Growme_WW_0706/0707_新形式_joy,19878,52.71,0.638897,0.22077922,17.0,3.100588,3.0,17.57,1.0,52.71,0.260861,15.640406,1118.0,2,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-water_RS-P3X1R1C3_fj,inactive,1.0,actions:app_custom_event.fb_mobile_purchase,155.58,260708_ABO_AEO-Purchase_ios_vid_Growme_WW_0706/0707_新形式_joy,46024,155.58,0.873457,0.1978022,36.0,4.321667,2.0,77.79,1.0,155.58,0.052513,13.72762,294.0,3,,
2025-12-01,2026-08-31,20260707_growme_EN_9x16_FX-Readers_ZT-Atomic-woman_RS-P1X1R3C3_gy,inactive,2.0,actions:app_custom_event.fb_mobile_purchase,74.88,260708_ABO_AEO-Purchase_ios_vid_Growme_WW_0706/0707_新形式_joy,38629,149.76,0.799917,0.16666667,16.0,9.36,3.0,49.92,2.0,74.88,0.292001,23.337389,133.0,4,,
2025-12-01,2026-08-31,20260707_growme_EN_9x16_FX-EnglishReaders_ZT-learning-woman_RS-P1X1R3C3_gy,inactive,1.0,actions:app_custom_event.fb_mobile_purchase,96.33,260708_ABO_AEO-Purchase_ios_vid_Growme_WW_0706/0707_新形式_joy,27672,96.33,0.993784,0.1627907,35.0,2.752286,3.0,32.11,1.0,96.33,0.38773,21.801821,470.0,3,,
2025-12-01,2026-08-31,20260707_GrowMe_EN_9x16_FX-Women_ZT-Women-Learning_RS-P1X1R3C3_wxx,inactive,,,,260708_ABO_AEO-Purchase_ios_vid_Growme_WW_0706/0707_新形式_joy,4482,16.74,2.008032,0.05617978,5.0,3.348,,,,,,24.252566,114.0,4,,
2025-12-01,2026-08-31,20260707_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-that girl_RS-P3X1R1C3_fj,inactive,1.0,actions:app_custom_event.fb_mobile_purchase,78.94,260708_ABO_AEO-Purchase_ios_vid_Growme_WW_0706/0707_新形式_joy,23859,78.94,0.532294,0.21428571,15.0,5.262667,1.0,78.94,1.0,78.94,0.378009,30.722159,1655.0,3,,
2025-12-01,2026-08-31,20260706_growme_EN_9x16_FX-EnglishReaders_ZT-learning-pink_RS-P1X1R3C3_gy,not_delivering,,,,260708_ABO_AEO-Purchase_ios_vid_Growme_WW_0706/0707_新形式_joy,95,0.37,3.157895,0.0,,,,,,,,17.894737,3.0,2,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-SelfGrowth_ZT-aitalk-365_RS-P1X1R3C3_wxx,inactive,,,,260708_ABO_AEO-Purchase_ios_vid_Growme_WW_0706/0707_新形式_joy,8017,23.82,0.523887,0.1,3.0,7.94,,,,,,12.847699,77.0,2,,
2025-12-01,2026-08-31,20260706_growme_EN_9x16_FX-EnglishReaders_ZT-learning-speak_RS-P1X1R3C3_gy,inactive,,,,260708_ABO_AEO-Purchase_ios_vid_Growme_WW_0706/0707_新形式_joy,6881,31.68,1.20622,0.07692308,5.0,6.336,,,,,,20.113356,74.0,3,,
2025-12-01,2026-08-31,20260706_growme_EN_9x16_FX-EnglishReaders_ZT-learning-read_RS-P1X1R3C3_gy,inactive,,,,260708_ABO_AEO-Purchase_ios_vid_Growme_WW_0706/0707_新形式_joy,4709,15.17,0.976853,0.12121212,4.0,3.7925,,,,,,17.009981,30.0,3,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-SelfGrowth_ZT-aitalk-miscrolearn_RS-P1X1R3C3_wxx,inactive,,,,260708_ABO_AEO-Purchase_ios_vid_Growme_WW_0706/0707_新形式_joy,13846,34.58,0.707786,0.18604651,16.0,2.16125,1.0,34.58,,,,12.624585,167.0,2,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-BackonTrack_RS-P3X1R1C3_fj,inactive,,,,260708_ABO_AEO-Purchase_ios_vid_Growme_WW_0706/0707_新形式_joy,13507,47.7,1.199378,0.15384615,18.0,2.65,2.0,23.85,,,,9.735693,70.0,2,,
2025-12-01,2026-08-31,20260707_GrowMe_EN_9x16_FX-Women_ZT-Learning-_RS-P3X1R1C3_fj,not_delivering,,,,260708_ABO_AEO-Purchase_ios_vid_Growme_WW_0706/0707_新形式_joy,27,0.13,0.0,,,,,,,,,7.407407,1.0,2,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-Women_ZT-healing-ToxicParents_RS-P1X1R3C3_wxx,inactive,,,,260708_ABO_AEO-Purchase_ios_vid_Growme_WW_0706/0707_新形式_joy,5094,32.7,2.748331,0.0,,,,,,,,26.796231,115.0,4,,
2025-12-01,2026-08-31,20260707_GrowMe_EN_9x16_FX-SelfGrowth_ZT-SelfAwareness-test_RS-P1X1R3C3_wxx,inactive,,,,260708_ABO_AEO-Purchase_ios_vid_Growme_WW_0706/0707_新形式_joy,11876,50.06,1.456719,0.13013699,19.0,2.634737,2.0,25.03,,,,26.077804,185.0,5,,
2025-12-01,2026-08-31,20260707_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-15mins_RS-P3X1R1C3_fj,inactive,,,,260708_ABO_AEO-Purchase_ios_vid_Growme_WW_0706/0707_新形式_joy,12148,38.58,0.526836,0.14285714,7.0,5.511429,,,,,,8.915048,169.0,1,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-Professionals_ZT-SelfImprovement-responsibility_RS-P3X1R1C3_fj,not_delivering,,,,260708_ABO_AEO-Purchase_ios_vid_Growme_WW_0706/0707_新形式_joy,3175,12.89,3.149606,0.0,,,,,,,,24.283465,61.0,5,,
2025-12-01,2026-08-31,20260707_GrowMe_EN_4x5_FX-Women_ZT-WomenEmpowerment_RS-P3X1R1C3_fj,inactive,,,,260708_ABO_AEO-Purchase_ios_vid_Growme_WW_0706/0707_新形式_joy,9128,36.66,1.533742,0.03947368,3.0,12.22,,,,,,22.151621,87.0,2,,
2025-12-01,2026-08-31,20260707_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning_RS-P3X1R1C3_fj,inactive,,,,growmme_WW_260708_1_purchase_7.7-7.8-test_sie,3181,10.5,0.974536,0.23809524,5.0,2.1,,,,,,22.288588,303.0,3,,
2025-12-01,2026-08-31,20260707_GrowMe_EN_4x5_FX-Women_ZT-WomenEmpowerment_RS-P3X1R1C3_fj,inactive,,,,growmme_WW_260708_1_purchase_7.7-7.8-test_sie,10892,52.34,1.156812,0.13265306,13.0,4.026154,,,,,,24.458318,203.0,3,,
2025-12-01,2026-08-31,20260707_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-that girl_RS-P3X1R1C3_fj,inactive,3.0,actions:app_custom_event.fb_mobile_purchase,54.39,growmme_WW_260708_1_purchase_7.7-7.8-test_sie,39947,163.17,0.781035,0.10454545,23.0,7.094348,2.0,81.585,3.0,54.39,0.413802,28.693018,3283.0,3,,
2025-12-01,2026-08-31,20260707_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-15mins_RS-P3X1R1C3_fj,inactive,,,,growmme_WW_260708_1_purchase_7.7-7.8-test_sie,6497,24.95,0.769586,0.13888889,5.0,4.99,,,,,,13.714022,219.0,2,,
2025-12-01,2026-08-31,20260707_GrowMe_EN_9x16_FX-Women_ZT-Learning-_RS-P3X1R1C3_fj,not_delivering,,,,growmme_WW_260708_1_purchase_7.7-7.8-test_sie,786,2.84,3.562341,0.03333333,1.0,2.84,,,,,,29.643766,111.0,4,,
2025-12-01,2026-08-31,20260707_GrowMe_EN_9x16_FX-Women_ZT-Women-Learning_RS-P1X1R3C3_wxx,inactive,,,,growmme_WW_260708_1_purchase_7.7-7.8-test_sie,3104,13.61,1.707474,0.14545455,8.0,1.70125,,,,,,20.779639,118.0,4,,
2025-12-01,2026-08-31,20260707_GrowMe_EN_9x16_FX-SelfGrowth_ZT-SelfAwareness-test_RS-P1X1R3C3_wxx,inactive,,,,growmme_WW_260708_1_purchase_7.7-7.8-test_sie,3235,19.48,1.545595,0.15909091,7.0,2.782857,,,,,,28.438949,91.0,4,,
2025-12-01,2026-08-31,20260707_growme_EN_9x16_FX-EnglishReaders_ZT-learning-woman_RS-P1X1R3C3_gy,inactive,,,,growmme_WW_260708_1_purchase_7.7-7.8-test_sie,3730,17.01,1.233244,0.15789474,6.0,2.835,,,,,,24.772118,81.0,3,,
2025-12-01,2026-08-31,20260707_growme_EN_9x16_FX-Readers_ZT-Atomic-woman_RS-P1X1R3C3_gy,inactive,,,,growmme_WW_260708_1_purchase_7.7-7.8-test_sie,3290,19.87,1.458967,0.17647059,6.0,3.311667,,,,,,25.227964,26.0,5,,
