report_start,report_end,ad_name,广告投放,成效,成效指标,单次成效费用,account,impressions,spend,ctr,custom_derived_metrics:334261784830934,installs,单次应用安装费用 (USD),subscriptions,单次订阅费用 (USD),purchases,单次购物费用 (USD),roas,基于展示次数的 3 秒视频播放率,video_completions,视频平均播放时长,结果（初始）,成效（初始）指标
2025-12-01,2026-08-31,20260715_GrowMe_EN_4x5_FX-SelfGrowth _ZT- Learning-pic4_RS-P3X1R1C3_fj,inactive,3.0,actions:app_custom_event.fb_mobile_purchase,24.76333333,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,42364,74.29,2.008781,0.10503597,73.0,1.017671,4.0,18.5725,3.0,24.763333,0.287791,,,00:00:00,,
2025-12-01,2026-08-31,20260716_growme_EN_4x5_FX-Readers_ZT-learning-pic9_RS-P1X1R3C3_gy,inactive,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,10147,20.12,1.379718,0.07438017,9.0,2.235556,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260716_growme_EN_4x5_FX-Professionals_ZT-SelfImprovement-pic1_RS-P1X1R3C3_gy,not_delivering,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,361,0.56,2.216066,0.0,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260716_growme_EN_4x5_FX-EnglishReaders_ZT-learning-pic7_RS-P1X1R3C3_gy,inactive,1.0,actions:app_custom_event.fb_mobile_purchase,74.62,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,28260,74.62,1.514508,0.09863014,36.0,2.072778,4.0,18.655,1.0,74.62,0.508845,,,00:00:00,,
2025-12-01,2026-08-31,20260716_growme_EN_4x5_FX-EnglishReaders_ZT-learning-pic4_RS-P1X1R3C3_gy,inactive,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,17709,41.04,1.66582,0.03383459,9.0,4.56,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260715_GrowMe_EN_9x16_01_FX-SelfGrowth_ZT-reading-pic1_RS-P1X1R3C3_wxx,inactive,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,10264,8.06,3.000779,0.00330033,1.0,8.06,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260716_0_growme_EN_9x16_FX-EnglishReaders_ZT-learning-pic10_RS-P1X1R3C3_gy,inactive,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,14729,28.55,2.396632,0.15111111,34.0,0.839706,2.0,14.275,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260715_GrowMe_EN_4x5_FX-SelfGrowth _ZT- Learning-pic5_RS-P3X1R1C3_fj,inactive,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,9138,8.46,2.002626,0.04216867,7.0,1.208571,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260715_GrowMe_EN_9x16_FX-SelfGrowth _ZT- Learning-pic1_RS-P3X1R1C3_fj,inactive,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,11300,33.29,1.884956,0.23888889,43.0,0.774186,3.0,11.096667,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260715_GrowMe_EN_9x16_FX-SelfGrowth _ZT- Learning-pic2_RS-P3X1R1C3_fj,inactive,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,25768,73.52,1.882179,0.02421308,10.0,7.352,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260715_GrowMe_EN_4x5_FX-SelfGrowth _ZT- Learning-pic6_RS-P3X1R1C3_fj,inactive,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,11275,20.14,2.350333,0.04044118,11.0,1.830909,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260716_growme_EN_4x5_FX-Readers_ZT-learning-pic2_RS-P1X1R3C3_gy,inactive,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,16771,23.5,3.046926,0.0186722,9.0,2.611111,1.0,23.5,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260716_growme_EN_4x5_FX-EnglishReaders_ZT-learning-pic3_RS-P1X1R3C3_gy,inactive,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,11582,16.39,1.813158,0.03517588,7.0,2.341429,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260716_growme_EN_4x5_FX-EnglishReaders_ZT-learning-pic8_RS-P1X1R3C3_gy,inactive,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,12211,24.31,1.580542,0.09625668,18.0,1.350556,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260716_growme_EN_4x5_FX-EnglishReaders_ZT-learning-pic9_RS-P1X1R3C3_gy,inactive,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,10155,17.46,1.516494,0.14285714,17.0,1.027059,3.0,5.82,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260716_0_growme_EN_4x5_FX-Professionals_ZT-SelfImprovement-pic5_RS-P1X1R3C3_gy,not_delivering,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,2193,4.49,1.687187,0.02777778,1.0,4.49,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260716_GrowMe_EN_9x16_FX-SelfGrowth _ZT- Learning-pic2_RS-P3X1R1C3_fj,not_delivering,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,811,1.45,1.479655,0.0,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260716_growme_EN_4x5_FX-EnglishReaders_ZT-learning-pic6_RS-P1X1R3C3_gy,inactive,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,10223,17.12,1.799863,0.01104972,2.0,8.56,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260716_GrowMe_EN_4x5_FX-SelfGrowth _ZT- Learning-pic5_RS-P3X1R1C3_fj,inactive,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,10474,12.9,2.520527,0.03409091,9.0,1.433333,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260716_GrowMe_EN_9x16_FX-SelfGrowth _ZT- Learning-pic4_RS-P3X1R1C3_fj,inactive,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,8584,17.42,1.549394,0.09836066,12.0,1.451667,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260716_GrowMe_EN_9x16_FX-SelfGrowth _ZT- Learning-pic3_RS-P3X1R1C3_fj,not_delivering,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,1958,2.55,2.400409,0.0,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260716_GrowMe_EN_4x5_FX-Women _ZT-women-pic1_RS-P3X1R1C3_fj,inactive,,,,260720_AAA_AEO-Purchase_ios_pic_Growme_WW_0713周图片_joy,7568,20.83,2.180233,0.07534247,11.0,1.893636,,,,,,,,00:00:00,,
