report_start,report_end,ad_name,广告投放,成效,成效指标,单次成效费用,account,impressions,spend,ctr,custom_derived_metrics:334261784830934,installs,单次应用安装费用 (USD),subscriptions,单次订阅费用 (USD),purchases,单次购物费用 (USD),roas,基于展示次数的 3 秒视频播放率,video_completions,视频平均播放时长,结果（初始）,成效（初始）指标
2025-12-01,2026-08-31,20260709_GrowMe_EN_9x16_01_FX-SelfGrowth_ZT-Learning-pic1_RS-P1X1R3C3_wxx,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_图片组_joy,421,6.86,2.137767,0.0,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260709_GrowMe_EN_9x16_FX-Women_ZT-selfimprovement-pic_RS-P1X1R3C3_wxx,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_图片组_joy,39,0.97,0.0,,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260709_GrowMe_EN_9x16_01_FX-SelfGrowth_ZT-growth-pic1_RS-P1X1R3C3_wxx,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_图片组_joy,172,4.2,2.325581,0.0,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260709_GrowMe_EN_9x16_FX-Women_ZT-healing-pic_RS-P1X1R3C3_wxx,inactive,3.0,actions:app_custom_event.fb_mobile_purchase,22.25,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_图片组_joy,7285,66.75,5.037749,0.02168022,8.0,8.34375,6.0,11.125,3.0,22.25,0.604045,,,00:00:00,,
2025-12-01,2026-08-31,20260709_GrowMe_EN_9x16_FX-Introverts_ZT-Mindset-pic2_RS-P1X1R3C3_wxx.jpg,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_图片组_joy,81,0.88,3.703704,0.0,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260710_growme_EN_9x16_FX-EnglishReaders_ZT-learning-pic10_RS-P1X1R3C3_gy,inactive,1.0,actions:app_custom_event.fb_mobile_purchase,52.28,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_图片组_joy,7107,52.28,3.32067,0.07798165,17.0,3.075294,2.0,26.14,1.0,52.28,0.192808,,,00:00:00,,
2025-12-01,2026-08-31,20260710_growme_EN_9x16_FX-EnglishReaders_ZT-learning-pic11_RS-P1X1R3C3_gy,inactive,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_图片组_joy,2871,37.43,1.95054,0.13333333,6.0,6.238333,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260710_GrowMe_EN_4x5_FX-Professionals _ZT- SelfImprovement-pic8_RS-P3X1R1C3_fj,inactive,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_图片组_joy,3881,44.15,3.633084,0.04081633,6.0,7.358333,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260710_GrowMe_EN_4x5_FX-Women_ZT- SelfImprovement-pic9_RS-P3X1R1C3_fj,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_图片组_joy,820,8.65,3.536585,0.03703704,1.0,8.65,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260710_GrowMe_EN_4x5_FX-SelfGrowth _ZT- SelfImprovement-pic10_RS-P3X1R1C3_fj,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_图片组_joy,38,0.49,0.0,,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260710_GrowMe_EN_9x16_FX-Women_ZT-Women-pic1_RS-P1X1R3C3_wxx,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_图片组_joy,32,0.52,3.125,0.0,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260710_GrowMe_EN_4x5_FX-SelfGrowth _ZT- SelfImprovement-pic10_RS-P3X1R1C3_fj,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,215,2.92,2.325581,0.0,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260710_GrowMe_EN_4x5_FX-Women_ZT- SelfImprovement-pic9_RS-P3X1R1C3_fj,inactive,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,2711,28.7,2.950941,0.05714286,4.0,7.175,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260710_GrowMe_EN_9x16_FX-Women_ZT-Women-pic1_RS-P1X1R3C3_wxx,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,49,0.93,6.122449,0.0,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260709_GrowMe_EN_9x16_FX-Women_ZT-selfimprovement-pic_RS-P1X1R3C3_wxx,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,18,0.25,0.0,,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_GrowMe_EN_4x5_FX-SelfGrowth _ZT- Learning-pic6_RS-P3X1R1C3_fj,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,54,0.64,0.0,,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260709_GrowMe_EN_9x16_01_FX-SelfGrowth_ZT-growth-pic1_RS-P1X1R3C3_wxx,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,34,0.38,2.941176,0.0,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_GrowMe_EN_4x5_FX-Women_ZT-WomenEmpowerment-pic2_RS-P3X4R1C3_fj,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,123,1.89,1.626016,0.0,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260709_GrowMe_EN_9x16_FX-Introverts_ZT-Mindset-pic2_RS-P1X1R3C3_wxx.jpg,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,294,3.07,2.040816,0.16666667,1.0,3.07,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_GrowMe_EN_4x5_FX-Women_ZT-WomenEmpowerment-pic3_RS-P3X4R1C3_fj,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,114,1.72,4.385965,0.0,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260709_GrowMe_EN_9x16_FX-Introverts_ZT-Mindset-pic1_RS-P1X1R3C3_wxx,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,37,0.25,0.0,,,,,,,,,,,00:00:00,,
