报告开始日期,报告结束日期,广告名称,广告投放,成效,成效指标,单次成效费用,广告组名称,展示次数,"CPM（千次展示费用） (USD)","已花费金额 (USD)",应用安装量,"单次应用安装费用 (USD)",订阅次数,"单次订阅费用 (USD)",购物次数,"单次购物费用 (USD)","广告花费回报 (ROAS) - 购物",点击率（全部）,custom_derived_metrics:334261784830934,"单次展示的播放视频达 3 秒率","视频播放进度达 100% 的次数",帖子评论数,帖文互动,结果（初始）,成效（初始）指标
2026-06-01,2026-07-06,20260630_GrowMe_EN_9x16_FX-Overthinkers_ZT-aitalk-thinking_RS-P1X1R3C3_wxx,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_ai3_joy,4980,7.606426,37.88,2,18.94,,,,,,3.253012,0.01197605,25.120482,121,,1421,,
2026-06-01,2026-07-06,20260702_GrowMe_EN_9x16_FX-SelfGrowth_ZT-aitalk-365_RS-P1X1R3C3_wxx,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_ai3_joy,6358,5.372759,34.16,7,4.88,,,,,,0.896508,0.17073171,25.102233,146,,1663,,
2026-06-01,2026-07-06,20260630_GrowMe_EN_9x16_FX-EnglishLearners_ZT-aitalk-english_RS-P1X1R3C3_wxx,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_ai3_joy,4500,5.591111,25.16,1,25.16,,,,,,1.355556,0.01515152,16.933333,51,,833,,
2026-06-01,2026-07-06,20260701_GrowMe_EN_9x16_FX-Professionals_ZT-aitalk-ceo_RS-P1X1R3C3_wxx,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_ai3_joy,4073,5.202553,21.19,4,5.2975,1,21.19,,,,0.810214,0.15384615,16.376136,47,,701,,
2026-06-01,2026-07-06,20260701_GrowMe_EN_9x16_FX-EnglishLearners_ZT-aitalk-english_RS-P1X1R3C3_wxx,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_ai3_joy,3073,6.80768,20.92,1,20.92,,,,,,1.659616,0.01923077,16.075496,57,,550,,
2026-06-01,2026-07-06,20260701_GrowMe_EN_9x16_FX-SelfGrowth_ZT-aitalk-book_RS-P1X1R3C3_wxx,inactive,,,,260702_ABO_AEO-Purchase_ios_vid_Growme_WW_ai3_joy,4273,5.193073,22.19,,,,,,,,1.029722,0,19.143459,55,,865,,
